longitud,latitud,iata_code,airport_name,region,country,dep_amount,pass_amount
56.229519749999994,43.78400637227456,GOJ,Strigino Airport,Nizhny Novgorod,Russia,4,4
-1.66486355,29.238111563658414,GOM,Goma Airport,Goma,Democratic Republic of the Congo,4,No info
57.662414749999996,12.287763001236742,GOT,Gothenburg-Landvetter Airport,Gothenburg,Sweden,3518,62770
2.5708431,-77.89779547305525,GPI,Guapi Airport,Guapi,Colombia,61,402
41.904494650000004,2.762426044162633,GRO,Girona-Costa Brava Airport,Girona,Spain,7,918
53.1214959,6.581723234492909,GRQ,Groningen Airport Eelde,Groningen / Eelde,Netherlands,1,2
-23.43779495,-46.481320528800595,GRU,Guarulhos International Airport,"Guarulhos, São Paulo",Brazil,337764,61403386
46.98874805,15.440023285611247,GRZ,Graz Airport (Thalerhof Airport),Graz,Austria,84,No info
14.58331705,-90.52716040808703,GUA,La Aurora International Airport,Guatemala City,Guatemala,322198,30193357
46.23781635,6.108121245519259,GVA,Cointrin International Airport,Geneva,Switzerland,45223,6993318
34.819082699999996,102.62235479262483,GXH,Gannan Xiahe Airport,"Xiahe, Gansu",China,2,127
-10.88955245,-65.37866474597536,GYA,Guayaramerín Airport,Guayaramerín,Bolivia,13,No info
-2.1579326500000002,-79.88330125961107,GYE,José Joaquín de Olmedo International Airport,Santiago de Guayaquil,Ecuador,106044,10972984
27.969312350000003,-110.9236394108865,GYM,General José María Yáñez International Airport,"Guaymas, Sonora",Mexico,15761,678870
-16.634240650000002,-49.2155620047253,GYN,Santa Genoveva Airport,"Goiânia, Goiás",Brazil,9,1570
52.46144075,9.687236575826585,HAJ,Hannover Airport,"Hanover, Lower Saxony",Germany,151,9460
19.9442567,110.45927325175722,HAK,Haikou Meilan International Airport,"Haikou, Hainan",China,1,77
53.63636215,9.994550134684175,HAM,Hamburg Airport (Fuhlsbüttel Airport),Hamburg / Fuhlsbüttel,Germany,14982,2101632
21.2190339,105.8044969796485,HAN,Noi Bai International Airport,Hanoi,Vietnam,120,336
22.987384849999998,-82.41424753295806,HAV,José Martí International Airport,Havana,Cuba,119976,11996989
6.929020449999999,100.3948145217058,HDY,Hat Yai International Airport,"Hat Yai, Songkhla Province",Thailand,10,No info
34.2065784,62.22776940067165,HEA,Herat Airport,Herat,Afghanistan,3,4
60.32135905,24.947206800038444,HEL,Helsinki Airport,Helsinki / Vantaa,Finland,29832,6517319
40.850898099999995,111.81798726025258,HET,Hohhot Baita International Airport,"Hohhot, Inner Mongolia",China,2,205
30.2368729,120.42912444938366,HGH,Hangzhou Xiaoshan International Airport,Hangzhou,China,2419,340113
9.3872859,-5.555740886468527,HGO,Korhogo Airport,Korhogo,Côte d'Ivoire,10,3233
49.944633350000004,7.261210336785306,HHN,Frankfurt-Hahn Airport,Rhineland-Palatinate,Germany,7467,10724
8.11013195,98.30581527719204,HKT,Phuket International Airport,Phuket,Thailand,1,1
31.6753963,6.141752805006766,HME,Oued Irara Airport,Hassi Messaoud,Algeria,2,No info
29.09210995,-111.05463682353957,HMO,General Ignacio Pesqueira Garcia International Airport,"Hermosillo, Sonora",Mexico,70274,3031465
20.7878278,-76.32076563085234,HOG,Frank País Airport,Holguín,Cuba,12224,1067458
38.52036765,-28.716209171173396,HOR,Horta Airport,"Horta, Azores",Portugal,1,No info
45.62212125,126.24525735616052,HRB,Harbin Taiping International Airport,"Harbin, Heilongjiang",China,186,22180
-17.9332616,31.090709006942333,HRE,Harare International Airport,Harare,Zimbabwe,1,No info
24.97474285,113.42687985254095,HSC,Shaoguan Airport,"Shaoguan, Guangdong",China,6,No info
6.1555427,-71.7605307,HTZ,Hato Corozal Airport,Hato Corozal,Colombia,2,No info
15.3165595,-91.5054069391998,HUG,Huehuetenango Airport,"Huehuetenango, Huehuetenango",Guatemala,2,152
15.7759827,-96.25869871122916,HUX,Huatulco International Airport,"Huatulco (Bahías de Huatulco), Oaxaca",Mexico,8157,668891
53.5713963,-0.35346073234607067,HUY,Humberside Airport,North Lincolnshire,United Kingdom,10,1043
-14.6292429,47.7577163,HVA,Analalava Airport,Analalava,Madagascar,2,295
38.87294785,1.370372414235323,IBZ,Ibiza Airport,Ibiza,Spain,33,181
37.4634169,126.44164409450852,ICN,Incheon International Airport,Incheon,South Korea,504173,78856744
50.406730350000004,30.444460230081724,IEV,Kiev International Airport,Kiev,Ukraine,50,3381
-25.736028150000003,-54.47470721141072,IGR,Cataratas del Iguazú International Airport,"Puerto Iguazú, Misiones",Argentina,3,202
48.713641249999995,11.535868767571744,IGS,Ingolstadt Manching Airport,Ingolstadt,Germany,3,13
-25.5930616,-54.49060873125,IGU,Foz do Iguaçu International Airport,"Foz do Iguaçu, Paraná",Brazil,209,937
38.3211525,106.38861654513931,INC,Yinchuan Airport (Hedong Airport),"Yinchuan, Ningxia",China,31,7
19.561833749999998,5.750431435930796,INF,In Guezzam Airport,In Guezzam,Algeria,1,No info
-0.54887245,166.92074283910955,INU,Nauru International Airport,Yaren,Nauru,343,11163
57.5400214,-4.0636739,INV,Inverness Airport,"Inverness, Scotland",United Kingdom,14,84
39.697841600000004,20.820293435868088,IOA,Ioannina National Airport,Ioannina,Greece,1,2
-27.164671900000002,-109.4213269955195,IPC,Mataveri International Airport,Easter Island,Chile,2,No info
7.785657,122.60140194737215,IPE,Ipil Airport,"Ipil, Zamboanga Sibugay",Philippines,1,No info
-3.7858610500000003,-73.30374850021246,IQT,Crnl. FAP Francisco Secada Vignetta International Airport,"Iquitos, Loreto",Peru,1290,130454
-19.0804765,-169.92138016169685,IUE,Hanan International Airport,Alofi,Niue,41,52
56.941138,40.938972708101915,IWA,Yuzhny Airport,Ivanovo,Russia,924,5248
35.41314345,132.88780550678308,IZO,Izumo Airport,"Izumo, Shimane",Japan,31,3459
-12.6583004,132.8930054,JAB,Jabiru Airport,"Jabiru, Northern Territory",Australia,1,No info
26.8281087,75.8059454340161,JAI,Jaipur Airport (Sanganer Airport),Jaipur / Sanganer,India,1,193
18.242455999999997,-72.51849150803471,JAK,Jacmel Airport,Jacmel,Haiti,28,No info
-20.6752401,141.7237191924738,JCK,Julia Creek Airport,"Julia Creek, Queensland",Australia,9,No info
21.6834474,39.16363712388176,JED,King Abdulaziz International Airport,Jeddah,Saudi Arabia,14945,2753225
11.54800385,43.15864050716333,JIB,Ambouli Airport,Djibouti,Djibouti,8,No info
38.3421243,26.140171285583204,JKH,Chios Island National Airport,Chios Island,Greece,1,11
37.43499285,25.347326478108187,JMK,Mykonos Island National Airport,Mykonos Island,Greece,16,92
60.14195145,-45.23309426067608,JNN,Nanortalik Heliport,Nanortalik,Greenland,2,304
-7.148930699999999,-34.95030583440195,JPA,Presidente Castro Pinto International Airport,"João Pessoa, Paraíba",Brazil,6,999
36.399662250000006,25.476708914676557,JTR,Santorini Airport,"Santorini, Thira",Greece,4,30
-15.4675198,-70.15719993301872,JUL,Inca Manco Capac Airport,Juliaca,Peru,1,2
-16.517941,28.888200702488827,KAB,Kariba Airport,Kariba,Zimbabwe,6,No info
5.1773786,-59.488911622468095,KAI,Kaieteur Airport,Kaieteur,Guyana,1,No info
12.0468517,8.521322889378638,KAN,Mallam Aminu Kano International Airport,Kano,Nigeria,1,17
34.566688400000004,69.20650065196745,KBL,Kabul International Airport,Kabul,Afghanistan,6,No info
-6.0826257,26.9176713,KBO,Kabalo Airport,Kabalo,Democratic Republic of the Congo,2,121
50.3401779,30.891557297991227,KBP,Boryspil International Airport,Kiev,Ukraine,11279,2120431
1.4882398499999998,110.35175975877235,KCH,Kuching International Airport,"Kuching, Sarawak",Malaysia,1,No info
31.505839549999997,65.8421901219367,KDH,Kandahar International Airport,Kandahar,Afghanistan,26,No info
63.98486065,-22.626598187703223,KEF,Keflavík International Airport,Keflavík,Iceland,126834,19012008
7.89635595,-11.17400539707163,KEN,Kenema Airport,Kenema,Sierra Leone,1,1
-35.71409045,137.5230169675114,KGC,Kingscote Airport,"Kingscote, South Australia",Australia,2,3
22.5750247,120.35186186510414,KHH,Kaohsiung International Airport,Kaohsiung,Taiwan,1044,81417
28.8616845,115.90823277913566,KHN,Nanchang Changbei International Airport,"Nanchang, Jiangxi",China,67,5365
48.528096,135.18291320418953,KHV,Khabarovsk Novy Airport,Khabarovsk,Russia,5866,82780
37.9555294,139.118527,KIJ,Niigata Airport,Niigata,Japan,4298,432260
35.4657208,44.35642,KIK,Kirkuk Airport,Kirkuk,Iraq,45,16105
-17.4011944,124.35550023528222,KIM,Kimberley Airport,Kimberley,South Africa,1,No info
17.93556065,-76.78098090118962,KIN,Norman Manley International Airport,Kingston,Jamaica,229634,23844930
52.180909650000004,-9.525779717512439,KIR,Kerry Airport,"Tralee, County Kerry",Ireland,8,264
34.43420455,135.2225230169576,KIX,Kansai International Airport,Osaka,Japan,269344,46882164
50.2018781,12.913358570496666,KLV,Karlovy Vary Airport,Karlovy Vary,Czech Republic,1,4
37.068318950000005,22.025095209751395,KLX,Kalamata Airport,Kalamata,Greece,6,20
-7.9632784999999995,145.77134686530968,KMA,Kerema Airport,Kerema,Papua New Guinea,2,No info
-7.6495727,145.95832771261757,KMF,Kamina Airport,Kamina,Papua New Guinea,1,198
25.10710645,102.93841345267796,KMG,Kunming Changshui International Airport,"Kunming, Yunnan",China,2,No info
31.876688,131.44801903631105,KMI,Miyazaki Airport,"Miyazaki, Miyazaki Prefecture",Japan,56,10889
32.8362322,130.85543996230052,KMJ,Kumamoto Airport,"Mashiki, Kumamoto Prefecture",Japan,72,17492
-9.77093795,15.456842705242192,KNP,Capanda Airport,Capanda,Angola,3,No info
31.803187,130.718951,KOJ,Kagoshima Airport,Kagoshima,Japan,250,10001
63.71924745,23.140373320489292,KOK,Kokkola-Pietarsaari Airport,Kokkola / Jakobstad,Finland,1,2
50.078255299999995,19.78625376760332,KRK,John Paul II International Airport (Kraków Airport),Kraków / Balice,Poland,5169,960238
56.311227349999996,9.123758915387072,KRP,Karup Airport,Karup,Denmark,4,343
5.35674455,162.95809189251776,KSA,Kosrae International Airport,Kosrae,Federated States of Micronesia,370,1961
9.1608546,-10.1245813,KSI,Kissidougou Airport,Kissidougou,Guinea,2,92
0.97257645,34.95890481081758,KTL,Kitale Airport,Kitale,Kenya,14,23
27.6939119,85.3582197389141,KTM,Tribhuvan International Airport,Kathmandu,Nepal,1,No info
17.98903215,-76.8251459214969,KTP,Tinson Pen Aerodrome,"Kingston, Jamaica",Jamaica,2,17
-14.519028899999999,132.38012915072966,KTR,Tindal Airport,"Katherine, Northern Territory",Australia,1,99
67.6954569,24.8518905,KTT,Kittilä Airport,Kittilä,Finland,1,5
50.4702416,19.0734962,KTW,Katowice Airport (Pyrzowice Airport),Katowice / Pyrzowice,Poland,12,2023
53.50575105,50.15699388903002,KUF,Kurumoch Airport (Samara Airport),Samara,Russia,2,No info
2.74476355,101.7066224803332,KUL,Kuala Lumpur International Airport,Sepang,Malaysia,321,33770
54.9646207,24.088128663481704,KUN,Kaunas International Airport,Kaunas,Lithuania,7,No info
63.00506195,27.798881769455257,KUO,Kuopio Airport,Kuopio / Siilinjärvi,Finland,1,205
35.90720495,126.62206860714505,KUV,Gunsan Airport,Gunsan,South Korea,76,666
8.7206583,167.7315599,KWA,Bucholz Army Airfield,Kwajalein,Marshall Islands,1920,83216
26.5409091,106.80220583289761,KWE,Guiyang Longdongbao International Airport,"Guiyang, Guizhou",China,1,5
24.07535145,-110.36338367786718,LAP,Manuel Márquez de León International Airport,"La Paz, Baja California Sur",Mexico,12304,760589
-13.26170655,-43.409181138408584,LAZ,Bom Jesus da Lapa Airport,"Bom Jesus da Lapa, Bahia",Brazil,29,No info
53.804942999999994,10.712610058244511,LBC,Lübeck Airport (Blankensee Airport),"Lübeck, Schleswig-Holstein",Germany,1,1
48.956250600000004,2.4440069854314497,LBG,Paris - Le Bourget Airport,Le Bourget,France,1538,6381
-16.467181099999998,179.33916291168302,LBS,Labasa Airport,Labasa,Fiji,2,No info
0.46194650000000004,9.411292096346298,LBV,Libreville International Airport,Libreville,Gabon,14,6
13.85592045,120.10584364695308,LBX,Lubang Airport,"Lubang, Occidental Mindoro",Philippines,394,15191
34.87033995,33.618511556449484,LCA,Larnaca International Airport,Larnaca,Cyprus,490,85618
40.24047975,18.1375237109655,LCC,Lecce Galatina Airport,Lecce,Italy,2,2
43.300259499999996,-8.379608542189715,LCG,A Coruña Airport,A Coruña,Spain,23,95
51.5042655,0.05490240133037683,LCY,London City Airport,"London, England",United Kingdom,4355,101570
-23.331887549999998,-51.1346212481326,LDB,Londrina Airport,"Londrina, Paraná",Brazil,3,352
5.03246825,118.32430708721583,LDU,Lahad Datu Airport,"Lahad Datu, Sabah",Malaysia,1,54
55.039795749999996,-7.155902754752817,LDY,City of Derry Airport (Londonderry Eglinton Airport),"Derry, Northern Ireland",United Kingdom,4,21
59.801698599999995,30.267601113109503,LED,Pulkovo Airport,Saint Petersburg,Russia,770,75324
6.1669392,1.2505146,LFW,Lomé-Tokoin Airport,Lomé,Togo,7,427
50.638391299999995,5.441062920403833,LGG,Liège Airport (Bierset Airport),"Liège, Wallonia",Belgium,14968,6631
13.152191250000001,123.72995933477162,LGP,Legazpi Airport,"Legazpi City, Albay",Philippines,1,No info
0.0919515,-76.87013302295729,LGQ,Lago Agrio Airport,Nueva Loja,Ecuador,5,1064
51.1541082,-0.18231164991272042,LGW,London Gatwick Airport,"London, England",United Kingdom,450597,102037880
31.51939965,74.40099966094238,LHE,Allama Iqbal International Airport,Lahore,Pakistan,945,205714
51.46773895,-0.4587800741571181,LHR,London Heathrow Airport,"London, England",United Kingdom,1559856,328296029
-17.2355995,129.8820038,LIB,Limbunya Airport,"Limbunya, Northern Territory",Australia,19,2105
50.5681339,3.105251611858831,LIL,Lille Lesquin International Airport,Lille,France,190,22890
-12.02178305,-77.11123822674789,LIM,Jorge Chávez International Airport,Callao,Peru,243626,34178939
45.44420495,9.277832922158506,LIN,Linate Airport,Milan,Italy,169,2838
10.595176200000001,-85.53862961331669,LIR,Daniel Oduber Quirós International Airport,Liberia,Costa Rica,75300,9072973
38.7809542,-9.131900592219496,LIS,Lisbon Portela Airport,Lisbon,Portugal,68756,11645289
52.405066250000004,0.5565455219128717,LKZ,RAF Lakenheath,"Lakenheath, England",United Kingdom,26,No info
65.54783875000001,22.116712311166633,LLA,Luleå Airport (Kallax Airport),Luleå,Sweden,12,2
-13.7886661,33.78211495665334,LLW,Kamuzu International Airport,Lilongwe,Malawi,1,No info
25.685933050000003,-109.07865676369234,LMM,Federal del Valle del Fuerte International Airport,"Los Mochis, Sinaloa",Mexico,1479,57719
57.707474250000004,-3.3273354586099613,LMO,RAF Lossiemouth,"Lossiemouth, Scotland",United Kingdom,9,993
26.95762505,-101.46552938644342,LOV,Venustiano Carranza International Airport,"Monclova, Coahuila",Mexico,2603,32865
-16.512220550000002,-68.19026097558837,LPB,El Alto International Airport,La Paz,Bolivia,11607,1332264
53.335702600000005,-2.8496139978869777,LPL,Liverpool John Lennon Airport,"Liverpool, England",United Kingdom,169,19465
11.77786265,-70.14756704091192,LSP,Josefa Camejo International Airport,Las Piedras,Venezuela,548,No info
3.37211225,-59.79003670007906,LTM,Lethem Airport,Lethem,Guyana,10,1297
51.87814035,-0.3664573292436831,LTN,London Luton Airport,"Luton, England",United Kingdom,4208,318035
25.98507355,-111.3497035096648,LTO,Loreto International Airport,"Loreto, Baja California Sur",Mexico,18653,1253424
46.0015752,8.9063847,LUG,Lugano Airport,"Lugano, Agno",Switzerland,17,10
-15.3301972,28.453200826570317,LUN,Lusaka International Airport,Lusaka,Zambia,13,774
49.6255389,6.201123840955248,LUX,Luxembourg Findel Airport,Findel,Luxembourg,46894,42919
49.81057505,23.957443729537545,LWO,Lviv Danylo Halytskyi International Airport,Lviv,Ukraine,22,1022
51.5045983,-1.9946528727952568,LYE,RAF Lyneham,"Wiltshire, England",United Kingdom,22,595
45.72819335,4.9427041133278555,LYN,Lyon Bron Airport,Lyon,France,10,50
40.4948384,-3.5740806206811313,MAD,Madrid–Barajas Airport,Madrid,Spain,248117,51232536
-5.20855725,145.7882759984853,MAG,Madang Airport,Madang,Papua New Guinea,31,1809
39.86298645,4.220607231805899,MAH,Mahon Airport,Menorca,Spain,14,2889
-14.4895298,35.26242832983716,MAI,Mangochi Airport,Mangochi,Malawi,18,No info
25.76121775,-97.52118771072375,MAM,GENERAL Servando Canales International Airport,"Matamoros, Tamaulipas",Mexico,7,741
53.350342049999995,-2.280369252664295,MAN,Manchester Airport,Manchester,United Kingdom,187727,40599549
-3.03553825,-60.04575303314657,MAO,Eduardo Gomes International Airport,"Manaus, Amazonas",Brazil,36133,2183036
10.557807100000002,-71.7254962784662,MAR,La Chinita International Airport,Maracaibo,Venezuela,43223,3543086
-4.0265226,39.600720714576624,MBA,Moi International Airport,Mombasa,Kenya,5,26
-8.918906750000001,33.462739482986976,MBI,Mbeya Airport,Mbeya,Tanzania,1,No info
13.2085198,120.60534709448388,MBO,Mamburao Airport,"Mamburao, Occidental Mindoro",Philippines,1,No info
-3.3699246499999997,-57.724955102848156,MBZ,Maués Airport,"Maués, Amazonas",Brazil,2,No info
8.4836234,-9.5253541,MCA,Macenta Airport,Macenta,Guinea,24,1956
0.0505785,-51.07059996039651,MCP,Macapá International Airport,"Macapá, Amapá",Brazil,8,1591
-9.51084465,-35.7925282592017,MCZ,Zumbi dos Palmares Airport,Maceió,Brazil,15,2980
1.5435963,124.92255822207105,MDC,Sam Ratulangi International Airport,Manado,Indonesia,399,No info
21.8254509,-71.800275,MDS,Middle Caicos Airport,Middle Caicos,Turks and Caicos Islands,1,No info
-22.343171050000002,-41.76577364545359,MEA,Macaé Airport,"Macaé, Rio de Janeiro",Brazil,1,No info
-37.72660985,144.90131752171806,MEB,Essendon Airport,"Melbourne, Victoria",Australia,29,No info
-0.94690845,-80.67949990971246,MEC,Eloy Alfaro International Airport,"Manta, Manabí",Ecuador,447,2130
-37.66695115,144.83349270120272,MEL,Melbourne Airport,"Melbourne, Victoria",Australia,27616,7442918
44.50240255,3.531054995040395,MEN,Brenoux Airport,Mende,France,4,344
19.434325299999998,-99.07325169426676,MEX,Mexico City International Airport,Mexico City,Mexico,1649118,149869428
22.149929,113.58936073979396,MFM,Macau International Airport,Taipa,Macau,1373,6017
-44.67391965,167.92485953395476,MFN,Milford Sound Airport,Milford Sound,New Zealand,1,7
12.141385,-86.16885964895833,MGA,Augusto C.Sandino International Airport,Managua,Nicaragua,131997,12354659
-13.2607484,-64.0607643,MGD,Magdalena Airport,Magdalena,Bolivia,1,No info
-23.4761138,-52.014684538049366,MGF,Maringá - Sílvio NAME Júnior Regional Airport,"Maringá, Paraná",Brazil,9,No info
51.23034165,6.503771986783741,MGL,Düsseldorf-Mönchengladbach Airport,Mönchengladbach,Germany,5,No info
9.28576035,-74.84884615173567,MGN,Baracoa Airport,"Magangué, Bolívar",Colombia,4,4
2.0140883,45.304041242825505,MGQ,Aden Adde International Airport,Mogadishu,Somalia,1,No info
26.5113679,-77.08448974519862,MHH,Marsh Harbour Airport,Marsh Harbour,Bahamas,93126,1929503
-17.0538464,125.7112394,MHO,Mount House Airport,"Mount House, Western Australia",Australia,11,No info
52.36271185,0.4854342180401322,MHZ,RAF Mildenhall,"Mildenhall, Suffolk, England",United Kingdom,390,8241
20.9246449,-89.65927789055651,MID,Manuel Crescencio Rejón International Airport,"Mérida, Yucatán",Mexico,56162,2725170
-32.8432999,135.1450043,MIN,Minnipa Airport,"Minnipa, South Australia",Australia,2,128
35.75891045,10.751810560315683,MIR,Monastir Habib Bourguiba International Airport,Monastir,Tunisia,12,No info
32.89529735,13.278556015653143,MJI,Mitiga International Airport,Tripoli,Libya,1,6
37.77661405,-0.817794776107736,MJV,Murcia-San Javier Airport,Murcia,Spain,2,2
62.53395055,114.03472822081284,MJZ,Mirny Airport,"Mirny, Sakha Republic",Russia,1,No info
-0.0199679,15.5803939,MKJ,Makoua Airport,Makoua,Republic of the Congo,7,2
-16.5839005,-143.6580048,MKP,Makemo Airport,Makemo,French Polynesia,2,4
-21.1701961,149.18020182420713,MKY,Mackay Airport,"Mackay, Queensland",Australia,2,9
47.603236949999996,7.52434812773247,MLH,EuroAirport Basel-Mulhouse-Freiburg,Mulhouse,France,328,17889
54.50941065,-1.4247903167173146,MME,Durham Tees Valley Airport,"Teesside, England",United Kingdom,232,37209
36.1646919,137.9263841119999,MMJ,Matsumoto Airport,"Matsumoto, Nagano",Japan,10,866
-22.8030537,148.7066004,MMM,Middlemount Airport,"Middlemount, Queensland",Australia,40,No info
55.5361868,13.369715681029767,MMX,Malmö-Sturup Airport,Malmö,Sweden,64,1580
24.7823495,125.2948325,MMY,Miyako Airport,"Miyakojima, Okinawa",Japan,24,No info
-7.288374,27.3936965,MNO,Manono Airport,Manono,Democratic Republic of the Congo,17,4637
-11.1383471,28.87513348094533,MNS,Mansa Airport,"Mansa, Luapula Province",Zambia,1,No info
20.654133899999998,-74.92211687478238,MOA,Orestes Acosta Airport,Moa,Cuba,3,160
-16.70518095,-43.82008294490494,MOC,Montes Claros Airport,"Montes Claros, Minas Gerais",Brazil,2,14
9.185525,-77.9837048,MPI,Mamitupo Airport,Mamitupo,Panamá,1,26
44.22621995,43.081651070827434,MRV,Mineralnye Vody Airport,Mineralnye Vody,Russia,1,No info
30.56090975,49.14683456086563,MRX,Mahshahr Airport,Mahshahr,Iran,90,21951
40.70795335,141.3624150932239,MSJ,Misawa Air Base,"Misawa, Aomori",Japan,155,7017
53.887662750000004,28.034122736827477,MSQ,Minsk International Airport (Minsk-2),Minsk,Belarus,5,5
50.9159002,5.7689248,MST,Maastricht Aachen Airport,"Maastricht, Limburg",Netherlands,1568,3145
-29.4562007,27.556295119714555,MSU,Moshoeshoe International Airport,Maseru,Lesotho,1,No info
-32.7009346,151.49283857115458,MTL,Maitland Airport,"Maitland, New South Wales",Australia,2,No info
-26.52798075,31.308103359004054,MTS,Matsapha Airport,Manzini,Swaziland,1,No info
48.353962499999994,11.778684863472698,MUC,Munich Airport,"Munich, Bavaria",Germany,205891,41426234
4.17861775,114.33093776067301,MUR,Marudi Airport,"Marudi, Sarawak",Malaysia,1,30
32.5453455,71.9289205,MWD,PAF Base Mianwali,Mianwali,Pakistan,1,No info
32.63000155,-115.24489535400568,MXL,GENERAL Rodolfo Sánchez Taboada International Airport,"Mexicali, Baja California",Mexico,1689,57042
45.629627299999996,8.723547468967393,MXP,Malpensa Airport,Milano,Italy,159853,27008453
-13.74242285,-172.25784812848053,MXS,Maota Airport,Maota,Samoa,911,9816
34.0720472,139.5594174772018,MYE,Miyakejima Airport,Miyakejima,Japan,1,18
33.8273145,132.70132648377265,MYJ,Matsuyama Airport,"Matsuyama, Ehime",Japan,159,22419
25.38344935,97.35529488111781,MYT,Pamti Airport,Myitkyina,Myanmar (Burma),1,53
2.0589485,173.2717025,MZK,Marakei Airport,Marakei,Kiribati,10,16
20.2879389,-77.09105831439442,MZO,Sierra Maestra Airport,Manzanillo,Cuba,236,13608
36.7048757,67.2051312203642,MZR,Mazari Sharif Airport,Mazari Sharif,Afghanistan,10,No info
23.16484775,-106.26951604534133,MZT,GENERAL Rafael Buelna International Airport,"Mazatlán, Sinaloa",Mexico,98411,8693583
14.94862915,102.30870889951402,NAK,Nakhon Ratchasima Airport,Nakhon Ratchasima,Thailand,7,No info
-17.762453299999997,177.43747042786867,NAN,Nadi International Airport,Nadi,Fiji,33657,5667309
30.7976963,106.16539591715926,NAO,Nanchong Airport,"Nanchong, Sichuan",China,1,12
40.8839923,14.284479528610618,NAP,Naples Airport,Naples,Italy,2034,403515
25.03933675,-77.47012287193701,NAS,Lynden Pindling International Airport,Nassau,Bahamas,837399,57218222
-5.9114,-35.2477,NAT,Augusto Severo International Airport,Natal,Brazil,70,9929
-1.3168547,36.92904912198662,NBO,Jomo Kenyatta International Airport,Nairobi,Kenya,840,143296
19.907286,-75.2068874,NBW,NAS Guantanamo Bay,Guantanamo Bay,Cuba,7620,305091
21.9157059,-71.9443193415783,NCA,North Caicos Airport,North Caicos,Turks and Caicos Islands,214,1613
55.037118,-1.71106,NCL,Newcastle Airport,Newcastle upon Tyne,United Kingdom,4316,1066747
12.1360288,15.034851035991199,NDJ,N'Djamena International Airport,N'Djamena,Chad,1,No info
56.91109995,124.89788237181267,NER,Chulman Neryungri Airport,Chulman,Russia,58,22041
17.20489475,-62.592008144838786,NEV,Vance W.Amory International Airport,Nevis,Federation of Saint Kitts and Nevis,13464,237691
29.8261878,121.45840490871828,NGB,Ningbo Lishe International Airport,"Ningbo, Zhejiang",China,80,1271
32.917846,129.91545060447868,NGS,Nagasaki Airport,Nagasaki,Japan,43,9258
51.55435185,-0.41811337248152386,NHT,RAF Northolt,"Ruislip, England",United Kingdom,128,366
7.4939464000000005,-8.584478839771435,NIA,Nimba Airport,Nimba,Liberia,8,No info
13.4901663,2.184618025448069,NIM,Diori Hamani International Airport,Niamey,Niger,14,25
60.949454349999996,76.48562187563991,NJC,Nizhnevartovsk Airport,Nizhnevartovsk,Russia,1,No info
18.30065725,-15.975010867885818,NKC,Nouakchott International Airport,Nouakchott,Mauritania,14,No info
31.7318395,118.8722909841032,NKG,Nanjing Lukou International Airport,Nanjing,China,3844,205556
27.443653849999997,-99.56786380287167,NLD,Quetzalcóatl International Airport,Nuevo Laredo,Mexico,17,1302
22.6087962,108.1778206273208,NNG,Nanning Wuxu International Airport,"Nanning, Guangxi",China,2,No info
31.2255586,-110.97528809434876,NOG,Nogales International Airport,"Nogales, Sonora",Mexico,43,No info
42.01850965,35.07452816070304,NOP,Sinop Airport,Sinop,Turkey,118,1103
58.5859848,16.2478449,NRK,Norrköping Airport,Norrköping,Sweden,5,5
3.7250788,11.552168664779966,NSI,Yaoundé Nsimalen International Airport,Yaoundé,Cameroon,3,6
37.40362245,14.92235005613651,NSY,Sigonella Airport,Catania,Italy,437,5208
47.151840899999996,-1.6084620308979245,NTE,Nantes Atlantique Airport,Nantes,France,232,16670
49.49826845,11.078106331160273,NUE,Nuremberg Airport,Nuremberg,Germany,113,5438
-26.87842885,-48.649354164934465,NVT,Ministro Victor Konder International Airport,"Navegantes, Santa Catarina",Brazil,1,2
52.6683484,1.2806942422978507,NWI,Norwich International Airport,"Norwich, England",United Kingdom,12,2206
58.7871654,16.9104983,NYO,Stockholm-Skavsta Airport,Nyköping,Sweden,16,6
34.939076650000004,69.27647271784608,OAI,Bagram Airfield,Bagram,Afghanistan,19,No info
16.9994612,-96.72489779307939,OAX,Xoxocotlán International Airport,Oaxaca,Mexico,11243,507106
42.73232595,143.2127336925417,OBO,Tokachi - Obihiro Airport,"Obihiro, Tokachi Subprefecture, Hokkaido",Japan,71,17808
55.4751004,10.327968321284805,ODE,Odense Airport,Odense,Denmark,5,44
46.42729675,30.671640336265803,ODS,Odessa International Airport,Odessa,Ukraine,2,7
33.48025315,131.73595976930255,OIT,Oita Airport,Oita,Japan,49,8557
26.1966997,127.6489520891715,OKA,Naha Airport,Okinawa,Japan,3466,304867
34.75697285,133.8538693555767,OKJ,Okayama Airport,Okayama,Japan,3831,348004
40.9025051,9.514826925342067,OLB,Olbia – Costa Smeralda Airport,Olbia,Italy,55,177
38.2475219,-78.045868,OMH,Orange County Airport,"Orange, Virginia",United States,6,No info
59.2248781,15.040785618696209,ORB,Örebro Airport,Örebro,Sweden,13,No info
42.98959465,-96.06267424636678,ORC,Orange City Municipal Airport,"Orange City, Iowa",United States,3,No info
5.8111098,-55.19112768743059,ORG,Zorg en Hoop Airport,Paramaribo,Suriname,1,7
51.84173815,-8.493798524458427,ORK,Cork Airport,Cork,Ireland,401,44494
63.19562795,14.499010830385984,OSD,Åre Östersund Airport,Östersund,Sweden,1,5
45.46087645,18.8170617551376,OSI,Osijek Airport,Osijek,Croatia,1,No info
